"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/31/2023","AQS","010730023","4","40","ug/m3 SC","37","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/01/2023","AQS","010730023","4","46","ug/m3 SC","43","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/02/2023","AQS","010730023","4","12","ug/m3 SC","11","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/03/2023","AQS","010730023","4","21","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/04/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/05/2023","AQS","010730023","4","21","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/06/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/07/2023","AQS","010730023","4","12","ug/m3 SC","11","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/08/2023","AQS","010730023","4","8","ug/m3 SC","7","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/09/2023","AQS","010730023","4","9","ug/m3 SC","8","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/10/2023","AQS","010730023","4","19","ug/m3 SC","18","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/11/2023","AQS","010730023","4","33","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/12/2023","AQS","010730023","4","48","ug/m3 SC","44","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/13/2023","AQS","010730023","4","22","ug/m3 SC","20","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/14/2023","AQS","010730023","4","22","ug/m3 SC","20","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/15/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/16/2023","AQS","010730023","4","13","ug/m3 SC","12","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/17/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/18/2023","AQS","010730023","4","50","ug/m3 SC","46","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/19/2023","AQS","010730023","4","51","ug/m3 SC","47","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/20/2023","AQS","010730023","4","51","ug/m3 SC","47","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/21/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/22/2023","AQS","010730023","4","15","ug/m3 SC","14","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/23/2023","AQS","010730023","4","15","ug/m3 SC","14","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/24/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/25/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/26/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/27/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/28/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/29/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"04/30/2023","AQS","010730023","4","19","ug/m3 SC","18","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/01/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/02/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/03/2023","AQS","010730023","4","34","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/04/2023","AQS","010730023","4","34","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/05/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/06/2023","AQS","010730023","4","25","ug/m3 SC","23","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/09/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/10/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/11/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/12/2023","AQS","010730023","4","17","ug/m3 SC","16","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/13/2023","AQS","010730023","4","19","ug/m3 SC","18","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/14/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/15/2023","AQS","010730023","4","25","ug/m3 SC","23","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/16/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/17/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/18/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/19/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/20/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/21/2023","AQS","010730023","4","41","ug/m3 SC","38","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/22/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/23/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/24/2023","AQS","010730023","4","39","ug/m3 SC","36","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/25/2023","AQS","010730023","4","45","ug/m3 SC","42","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/26/2023","AQS","010730023","4","43","ug/m3 SC","40","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/27/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/28/2023","AQS","010730023","4","22","ug/m3 SC","20","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/29/2023","AQS","010730023","4","15","ug/m3 SC","14","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/30/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"05/31/2023","AQS","010730023","4","31","ug/m3 SC","29","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/01/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/02/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/03/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/04/2023","AQS","010730023","4","38","ug/m3 SC","35","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/05/2023","AQS","010730023","4","36","ug/m3 SC","33","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/06/2023","AQS","010730023","4","35","ug/m3 SC","32","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/07/2023","AQS","010730023","4","45","ug/m3 SC","42","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/08/2023","AQS","010730023","4","47","ug/m3 SC","44","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/09/2023","AQS","010730023","4","58","ug/m3 SC","52","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/10/2023","AQS","010730023","4","54","ug/m3 SC","50","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/11/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/12/2023","AQS","010730023","4","21","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/13/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/14/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/15/2023","AQS","010730023","4","17","ug/m3 SC","16","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/16/2023","AQS","010730023","4","22","ug/m3 SC","20","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/17/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/18/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/19/2023","AQS","010730023","4","17","ug/m3 SC","16","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/20/2023","AQS","010730023","4","21","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/21/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/22/2023","AQS","010730023","4","12","ug/m3 SC","11","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/23/2023","AQS","010730023","4","25","ug/m3 SC","23","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/24/2023","AQS","010730023","4","39","ug/m3 SC","36","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/25/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/26/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/27/2023","AQS","010730023","4","43","ug/m3 SC","40","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/28/2023","AQS","010730023","4","49","ug/m3 SC","45","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/29/2023","AQS","010730023","4","42","ug/m3 SC","39","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"06/30/2023","AQS","010730023","4","49","ug/m3 SC","45","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/01/2023","AQS","010730023","4","33","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
