"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/02/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/03/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/04/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/05/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/06/2023","AQS","010730023","4","19","ug/m3 SC","18","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/07/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/08/2023","AQS","010730023","4","15","ug/m3 SC","14","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/09/2023","AQS","010730023","4","12","ug/m3 SC","11","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/10/2023","AQS","010730023","4","11","ug/m3 SC","10","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/11/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/12/2023","AQS","010730023","4","25","ug/m3 SC","23","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/13/2023","AQS","010730023","4","15","ug/m3 SC","14","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/14/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/15/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/16/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/17/2023","AQS","010730023","4","71","ug/m3 SC","59","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/18/2023","AQS","010730023","4","61","ug/m3 SC","54","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/19/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/20/2023","AQS","010730023","4","42","ug/m3 SC","39","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/21/2023","AQS","010730023","4","35","ug/m3 SC","32","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/22/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/23/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/24/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/25/2023","AQS","010730023","4","45","ug/m3 SC","42","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/26/2023","AQS","010730023","4","45","ug/m3 SC","42","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/27/2023","AQS","010730023","4","48","ug/m3 SC","44","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/28/2023","AQS","010730023","4","37","ug/m3 SC","34","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/29/2023","AQS","010730023","4","30","ug/m3 SC","28","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/30/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"07/31/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/01/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/02/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/03/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/04/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/05/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/06/2023","AQS","010730023","4","17","ug/m3 SC","16","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/07/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/08/2023","AQS","010730023","4","19","ug/m3 SC","18","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/09/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/10/2023","AQS","010730023","4","16","ug/m3 SC","15","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/11/2023","AQS","010730023","4","19","ug/m3 SC","18","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/12/2023","AQS","010730023","4","22","ug/m3 SC","20","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/13/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/14/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/15/2023","AQS","010730023","4","18","ug/m3 SC","17","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/16/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/17/2023","AQS","010730023","4","37","ug/m3 SC","34","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/18/2023","AQS","010730023","4","40","ug/m3 SC","37","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/19/2023","AQS","010730023","4","33","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/20/2023","AQS","010730023","4","48","ug/m3 SC","44","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/21/2023","AQS","010730023","4","66","ug/m3 SC","56","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/22/2023","AQS","010730023","4","52","ug/m3 SC","48","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/23/2023","AQS","010730023","4","58","ug/m3 SC","52","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/24/2023","AQS","010730023","4","64","ug/m3 SC","55","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/25/2023","AQS","010730023","4","50","ug/m3 SC","46","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/26/2023","AQS","010730023","4","47","ug/m3 SC","44","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/27/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/28/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/29/2023","AQS","010730023","4","21","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/30/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"08/31/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/01/2023","AQS","010730023","4","24","ug/m3 SC","22","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/02/2023","AQS","010730023","4","20","ug/m3 SC","19","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/03/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/04/2023","AQS","010730023","4","26","ug/m3 SC","24","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/05/2023","AQS","010730023","4","36","ug/m3 SC","33","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/06/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/07/2023","AQS","010730023","4","25","ug/m3 SC","23","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/08/2023","AQS","010730023","4","41","ug/m3 SC","38","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/09/2023","AQS","010730023","4","31","ug/m3 SC","29","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/10/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/11/2023","AQS","010730023","4","42","ug/m3 SC","39","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/12/2023","AQS","010730023","4","47","ug/m3 SC","44","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/13/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/14/2023","AQS","010730023","4","29","ug/m3 SC","27","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/15/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/16/2023","AQS","010730023","4","23","ug/m3 SC","21","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/17/2023","AQS","010730023","4","25","ug/m3 SC","23","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/18/2023","AQS","010730023","4","42","ug/m3 SC","39","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/19/2023","AQS","010730023","4","34","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/20/2023","AQS","010730023","4","64","ug/m3 SC","55","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/21/2023","AQS","010730023","4","39","ug/m3 SC","36","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/22/2023","AQS","010730023","4","52","ug/m3 SC","48","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/23/2023","AQS","010730023","4","43","ug/m3 SC","40","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/24/2023","AQS","010730023","4","43","ug/m3 SC","40","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/25/2023","AQS","010730023","4","55","ug/m3 SC","51","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/26/2023","AQS","010730023","4","46","ug/m3 SC","43","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/27/2023","AQS","010730023","4","32","ug/m3 SC","30","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/28/2023","AQS","010730023","4","27","ug/m3 SC","25","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/29/2023","AQS","010730023","4","34","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/30/2023","AQS","010730023","4","34","ug/m3 SC","31","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","239","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
